MEMBERSHIP_ID,BUS_PERCENT,STAY_C,LEADTIME,CRO_BOOK_PCT,MIDSCALE_PCT,UPSCALE_PCT,EXT_STAY_PCT,AIRPORT_PCT,RESORT_PCT,WEEKENDS_PCT,MEMBER_CLUB,POINTS_COLLECTOR,GDS_BOOK_PCT,WEB_BOOK_PCT,NIGHTSPERSTAY,REVPERNIGHT,REGISTRATION_B
6428,0,2,0,1,1,0,0,0,0,0.5,1,0,0,0,1,74.5,0
6429,0.9,2,7,0,1,0,0,0.5,0,0.27,1,1,1,0,5.5,74.54,0
6430,0,2,0,1,1,0,0,0,0,0.66,1,1,0,0,1.5,74.66,0
6431,0,2,0.5,1,1,0,0,0,0.5,0.33,1,0,0,0,1.5,74.66,1
6432,0,2,4.5,0.5,1,0,0,0,0,0.66,1,1,0,0,1.5,74.66,1
6433,0,2,42,0.5,1,0,0,0,0,1,1,1,0,0,1.5,74.66,0
6434,0,2,14.5,0,1,0,0,0,0,0.25,0,1,0,1,8,74.93,1
6435,0,2,0,0,1,0,0,0,0,0.14,0,1,0,0,7,75,0
6436,0,2,0,0,0,1,0,0,0,0.5,1,1,0,0,1,75,0
6437,0,2,0,0,1,0,0,0,0,0.5,1,1,0,0,4,75,0
6438,0,2,0.5,0,1,0,0,0,0,0.33,1,1,0,0,1.5,75,0
6439,0,2,2,0,1,0,0,0,0,0.5,1,1,0,1,1,75,0
6440,0.68,2,4.5,1,0,1,0,0,0,0.25,0,1,0,0,8,75,0
6441,0,2,8,1,1,0,0,0,0,1,1,1,0,0,2,75,0
6442,0,2,0,0,1,0,0,0,0,1,1,0,0,1,1.5,75.33,0
6443,0,2,12.5,0.5,1,0,0,0.5,0,0.66,1,1,0,0.5,1.5,75.33,1
6444,0,2,43.5,0.5,1,0,0,0,0,0.33,1,1,0,0,6,75.33,0
6445,0,2,0,0,1,0,0,0,0.5,0.5,1,1,0,0,1,75.5,0
6446,0,2,5,0,1,0,0,0,0,0.25,1,1,0,0,2,75.5,0
6447,0,2,13.5,0,1,0,0,0,0,0,1,1,0,0,1,75.5,1
6448,0,2,0,0,1,0,0,0,0,0.8,1,1,0,0,2.5,75.6,0
6449,0,2,0,1,1,0,0,0,0,0,1,1,0,0,1,76,1
6450,0,2,0,0,1,0,0,0,0.5,0.33,1,1,0,0,1.5,76,0
6451,0,2,0,0,1,0,0,0,0,1,1,0,0,1,1,76,1
6452,0,2,0,0,1,0,0,0,0,1,1,1,0,0,1,76,0
6453,0,2,0,0,1,0,0,0,0,0,1,1,0,0,2.5,76,0
6454,1,2,0,0,1,0,0,0,0,0,1,1,0,0,1,76,1
6455,1,2,0,0,0,1,0,0,0,0,1,0,0,0,1,76,0
6456,0,2,9.33,0.33,1,0,0,0,0,0,1,1,0,0,1,76,0
6457,1,2,5,0,1,0,0,0,0,0.18,1,1,1,0,8,76.31,0
6458,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1,76.5,1
6459,0,2,0,0,1,0,0,0.5,0,0,1,1,0,0,1,76.5,1
6460,0,2,0,0,0.5,0.5,0,0,0,0,1,0,0,0,2,76.5,1
6461,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,76.5,0
6462,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1,76.5,0
6463,0,2,7,0,1,0,0,0,0,0,1,1,0,1,2,76.5,0
6464,0,2,17,0,1,0,0,0,0,0.75,1,1,0,0,2,76.5,0
6465,0,2,32,1,0.5,0.5,0,0,0,1,1,1,0,0,1,76.5,1
6466,0,2,81,0,0,0,1,0,0,0,1,1,0,1,1,76.5,1
6467,0,2,0.5,0,1,0,0,0,0,0,1,0,0,0,2.5,76.6,0
6468,0,2,3,0,1,0,0,0,0,0.4,1,1,0,0,2.5,76.6,0
6469,0,2,0,0,1,0,0,0,0,0.33,1,1,0,0,1.5,76.66,0
6470,0,2,7.5,0,1,0,0,0,0,0,1,1,0,0,1.5,76.66,0
6471,0,2,0,0,1,0,0,0,0,0.5,1,1,0,0,1,77,0
6472,0,2,0,0,1,0,0,0,0,0.5,1,1,0,0,2,77,0
6473,0,2,1,0,1,0,0,0,0,0.33,1,1,0,1,1.5,77,1
6474,1,2,2,0,1,0,0,0.5,0,0,1,1,1,0,1.5,77,0
6475,0,2,61.5,0,1,0,0,0,0,0,0,1,0,0,3.5,77,1
6476,0.55,2,1,0,1,0,0,0.5,0,0.44,1,1,0,0,4.5,77.33,1
6477,0,2,29,0,0,1,0,0,0,1,0,0,0,1,1.5,77.33,1
6478,0,2,0.5,0,1,0,0,0,0.5,0.5,1,1,0,0.5,1,77.5,0
6479,0,2,3,0,1,0,0,0,0,1,1,1,0,1,1,77.5,1
6480,0,2,11,0,1,0,0,0,0,0.25,1,1,0,0,2,77.5,1
6481,0,2,45,0,1,0,0,0,0,0,1,1,0,1,1,77.5,0
6482,0,2,0,0,1,0,0,0,0,1,1,1,0,0,1.5,77.66,1
6483,0,2,52.5,0,1,0,0,0,0,0.33,1,1,0,0.5,3,77.66,1
6484,0,2,0,0,1,0,0,0,0,1,1,0,0,0,1,78,0
6485,0,2,1,0,1,0,0,0,0,1,1,1,0,0,1,78,0
6486,0,2,4.5,0,1,0,0,0,0,0,1,1,0,0.5,1,78,1
6487,0,2,6.5,0,1,0,0,0,0,0.5,1,1,0,0,2,78,0
6488,1,2,8.5,0,1,0,0,0,0,0,1,1,1,0,1,78,0
6489,0,2,9.5,0,1,0,0,1,0,0,1,0,0,1,1,78,0
6490,0,2,65.5,0,1,0,0,0,0,0.66,1,1,0,0.5,1.5,78,0
6491,0,2,17.5,0.5,1,0,0,0,0,0,1,1,0,0,1.5,78.33,1
6492,1,2,0,0,1,0,0,0,0,0.12,1,1,0,0,4,78.37,0
6493,0.5,2,0,1,1,0,0,0,0,0,1,1,0,0,1,78.5,1
6494,0,2,0,0,1,0,0,0,0,1,1,1,0,0,1,78.5,0
6495,0,2,0,0,0.5,0.5,0,0,0,1,1,1,0,0,1,78.5,0
6496,0,2,2,1,0,1,0,0,0,1,1,0,0,0,2,78.5,1
6497,0,2,5.5,1,0.5,0.5,0,0,0,0.5,0,1,0,0,2,78.5,1
6498,0,2,21,0,1,0,0,0,0,0.5,1,1,0,0,1,78.5,0
6499,0,2,6,1,1,0,0,0,0,0,1,1,0,0,1.5,78.66,0
6500,0,2,1,0,1,0,0,0,0,0.5,1,1,0,1,3,78.83,1
6501,0,2,0,0,1,0,0,0,0,0.66,1,1,0,0,1.5,79,1
6502,0.5,2,0,0,1,0,0,0,0,0,1,1,0,0,1,79,0
6503,0.5,2,0,0,1,0,0,0,0,0.5,1,1,0,0,1,79,0
6504,0,2,0,0,1,0,0,0,0,0.6,1,1,0,0,2.5,79,1
6505,0,2,0,0,1,0,0,0,0,0.8,1,0,0,0,2.5,79,0
6506,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1,79,0
6507,1,2,0,0,0,1,0,0,0,0,1,1,0,0,3.5,79,0
6508,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,79,1
6509,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1,79,0
6510,0,2,0,0,1,0,0,0.5,0,0,1,1,0,0.5,1,79,1
6511,0,2,0,0,1,0,0,0,0,0.28,0,1,0,0,21,79,0
6512,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1.5,79,0
6513,0,2,1,0,1,0,0,0,0,0.12,1,1,0,0,4,79,0
6514,0,2,1,0,1,0,0,0,0,0,1,1,0,0,2,79,1
6515,0,2,7,0.5,1,0,0,0,0,0.6,1,1,0,0,5,79,1
6516,0,2,7,0,1,0,0,0,0,0,1,1,0,0,1,79,0
6517,0,2,16.5,0,1,0,0,0,0,0,1,1,0,0.5,3.5,79.14,1
6518,0.66,2,0,0,1,0,0,0,0,0,1,1,1,0,1.5,79.33,0
6519,0,2,16.5,0.5,1,0,0,0,0,0.33,1,1,0,0,1.5,79.33,1
6520,0,2,49.5,1,1,0,0,0,0,0.33,1,1,0,0,1.5,79.33,0
6521,0,2,0,0,1,0,0,0,0,1,1,1,1,0,1,79.5,0
6522,1,2,0,0,1,0,0,0,0,0,1,1,0,0,1,79.5,1
6523,0,2,0,0,1,0,0,0,0,0,1,1,0,0,2,79.5,0
6524,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1,79.5,1
6525,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1,79.5,0
6526,0,2,0,1,1,0,0,0,0,0.5,1,0,0,0,1,79.5,1
6527,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1,79.5,0
6528,1,2,1,0,0.5,0,0.5,0,0,0,1,0,1,0,1,79.5,0
6529,0,2,7.5,0,1,0,0,0,0,0,1,1,0,1,1,79.5,1
6530,0.5,2,21,1,0,1,0,0,0,0,0,1,0,0,1,79.5,0
6531,0,2,37.5,1,1,0,0,0,0,0.5,1,1,0,0,1,79.5,0
6532,0,2,1,0,0.5,0.5,0,0,0,0.5,1,1,0,1,2,79.75,0
6533,0,2,0,0,1,0,0,0,0,0.2,1,1,0,0,2.5,79.8,0
6534,0,2,15.5,0,1,0,0,0,0,0,1,1,0,1,2.5,79.8,0
6535,1,2,0,0,1,0,0,0,0,0,1,0,0,0,1,80,0
6536,0,2,0,0,1,0,0,0,0,1,1,1,0,0,1.5,80,1
6537,0,2,0,0,1,0,0,0,0,0.5,1,1,0,0,1,80,0
6538,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1.5,80,1
6539,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1,80,1
6540,0,2,0,0,0,1,0,0,0,0,1,1,0,0,1,80,1
6541,0,2,0,0,1,0,0,0,0,0.2,1,1,0,0,2.5,80,1
6542,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,80,0
6543,0,2,1,0,1,0,0,0,0,1,1,1,0,1,1,80,0
6544,0,2,3,0,1,0,0,0,0,0,1,0,0,1,2,80,1
6545,0,2,4,0,1,0,0,0,0,1,0,1,0,1,1,80,0
6546,0,2,6,0,1,0,0,0.5,0,0,1,1,0,1,1,80,1
6547,0,2,10,0,0.5,0,0.5,0,0,0.5,1,0,0,1,3,80,1
6548,0,2,13.5,1,1,0,0,0,0.5,0.8,1,1,0,0,2.5,80,0
6549,0,2,14.5,0,1,0,0,0,0,0.66,1,1,0,1,1.5,80,0
6550,0,2,34.33,0,0,1,0,0.5,0,0,0,1,0,1,1,80,0
6551,0,2,76,0,1,0,0,0,0,1,1,1,0,0,2,80,0
6552,0,2,0,0.5,1,0,0,0,0,0,1,1,0,0,3,80.16,0
6553,0,2,0,0,1,0,0,0,0,0.3,1,1,0,0,6.5,80.23,1
6554,0,2,0,0,1,0,0,0,0,0.66,1,0,0,0,1.5,80.33,0
6555,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1,80.5,0
6556,0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,80.5,0
6557,0,2,0,0,1,0,0,0,0,0.5,1,1,0,0.5,2,80.5,1
6558,0,2,10,1,1,0,0,1,0,0.15,1,0,0,0,6.5,80.53,1
6559,0,2,0,0,1,0,0,0,0,1,1,1,0,0,1.5,80.66,1
6560,0,2,0,0,0.5,0.5,0,0.5,0,0,1,1,0,0,1.5,80.66,0
6561,0,2,0,0,1,0,0,0,0,0,0,1,0,0,4,80.75,0
6562,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1,81,0
6563,0,2,0,0,1,0,0,0,0,0,1,1,0,0,3,81,0
6564,0,2,1,0,1,0,0,0,0,1,1,1,0,1,1,81,0
6565,0,2,6.5,0,1,0,0,0,0,0.5,1,1,0,1,1,81,1
6566,0,2,0.5,0,1,0,0,0,0,1,1,1,0,0,3.5,81.42,1
6567,0,2,0,0,1,0,0,0,0,0.5,1,1,0,0,4,81.5,0
6568,0,2,1,0.5,1,0,0,0.5,0,0,1,1,0,0,1,81.5,0
6569,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1.5,81.66,1
6570,0.55,2,23,0,0,1,0,0.5,0,0.11,1,0,0.5,0.5,4.5,81.66,1
6571,0,2,83,1,1,0,0,0,0,0.4,1,1,0,0,5,81.7,1
6572,0,2,0,0,1,0,0,0,0,0,1,1,0,0,3.5,81.71,0
6573,0,2,11,0,1,0,0,0,1,0.57,1,1,0,1,3.5,81.85,0
6574,0,2,0,0,1,0,0,0,0,1,1,1,0,0,2,82,1
6575,0,2,0,0,1,0,0,0,0,0.75,1,1,0,0,2,82,0
6576,0,2,9,0,1,0,0,0,0,1,1,1,0,0,1,82,0
6577,0,2,33,1,0.5,0.5,0,0,0,0.4,1,1,0,0,2.5,82.2,0
6578,0,2,3,0,1,0,0,0,0,1,1,1,0,1,3,82.33,0
6579,0,2,4,1,1,0,0,0.5,0,0,1,0,0,0,1.5,82.33,0
6580,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1,82.5,0
6581,1,2,0,0,1,0,0,0,0,0,1,1,0,0,1,82.5,0
6582,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1,82.5,1
6583,0,2,1.5,1,1,0,0,0,0,0,1,1,0,0,1,82.5,0
6584,0,2,8,0,1,0,0,0,0,0.5,1,0,0,1,1,82.5,0
6585,0,2,13,0,1,0,0,0,0,0,1,1,0,0,2,82.5,0
6586,0,2,0,0,1,0,0,0,1,0.33,1,1,0,0,3,82.66,0
6587,0,2,6,0,1,0,0,0,0,0.5,1,1,0,0,3,82.66,0
6588,0,2,7,0,1,0,0,0,0,0,1,1,0,1,2,82.75,1
6589,0,2,24,1,1,0,0,0,0.5,0.25,1,1,0,0,2,82.75,1
6590,0,2,28,0,1,0,0,0,0,0.5,1,1,0,1,2,82.75,0
6591,0,2,38,0,0.5,0.5,0,0,0,0,1,1,0,1,2,82.75,0
6592,0,2,57.5,1,1,0,0,0,0,0.7,1,1,0,0,5,82.9,1
6593,1,2,0,0,1,0,0,0,0,0,1,1,0,0,3,83,0
6594,0,2,0,0,1,0,0,1,0,0.5,1,0,0,0,1,83,1
6595,0,2,0,0,0,1,0,0,0,0.5,1,1,0,0,1,83,0
6596,0,2,0,0,1,0,0,0,0,0.5,1,1,0,0,1,83,1
6597,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1,83,1
6598,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1,83,0
6599,0,2,1.5,0,1,0,0,0,0,0.5,1,1,0,0,1,83,0
6600,0,2,3,0,1,0,0,0,0,1,1,1,0,1,1,83,1
6601,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1.5,83.33,0
6602,0.33,2,1,0,1,0,0,0,0,0,1,1,1,0,3,83.33,0
6603,0,2,1,0,1,0,0,0,0,0.4,1,1,0,0,2.5,83.4,1
6604,0.5,2,0,0,1,0,0,0,0,0,1,1,0,1,1,83.5,0
6605,0,2,0,0,1,0,0,0,0,0,1,1,0,0,2,83.5,0
6606,0,2,0.5,0,1,0,0,0,0,0,1,1,0,1,1,83.5,1
6607,0,2,23.5,1,1,0,0,0,0,1,1,0,0,0,1,83.5,0
6608,0,2,0,0,1,0,0,0,0,0.42,1,1,0,0,3.5,83.71,1
6609,0,2,0,0,0.5,0.5,0,0,0,0.37,1,0,0,0,4,83.75,0
6610,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1,84,1
6611,0,2,0,0,1,0,0,1,0,1,1,1,0,0,1,84,0
6612,0,2,0,0,1,0,0,1,0,0.25,1,1,0,0,2,84,0
6613,0,2,0,0,1,0,0,0,0,1,1,1,0,1,1,84,1
6614,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1,84,0
6615,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1,84,0
6616,0,2,0.5,0.5,1,0,0,0,0,0,1,1,0,0,1,84,0
6617,0,2,1.5,0.5,1,0,0,0,0,1,1,0,0,0,1.5,84,0
6618,0,2,1.5,0.5,1,0,0,0,0,0.2,1,1,0,0,2.5,84,0
6619,0.4,2,7,0,1,0,0,0,0,0,1,0,1,0,2.5,84,0
6620,0,2,7.5,0.5,1,0,0,0,0,0,1,1,0,0,1.5,84,1
6621,0,2,9,0.5,1,0,0,0,0,0,1,1,0,0,1,84,0
6622,0,2,14,0,1,0,0,0,0,0.66,1,0,0,1,1.5,84.33,1
6623,0,2,0,0,1,0,0,0,0,0,1,0,0,0,3.5,84.42,1
6624,0,2,0,0,1,0,0,0,0,0.5,1,1,0,0,1,84.5,0
6625,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,84.5,1
6626,0,2,0,0,1,0,0,0,0,0,1,1,0,0.5,1,84.5,1
6627,0,2,1,0,1,0,0,0,0,0.5,1,1,0,1,1,84.5,0
6628,0,2,4,0,1,0,0,0,0,1,1,1,0,0,1,84.5,0
6629,0,2,33.5,0,1,0,0,0,0,0,1,1,0,0.5,1,84.5,0
6630,0,2,6,0,1,0,0,0,0,0,1,1,0,1,3,84.66,1
6631,0,2,0,0,1,0,0,1,0,0.11,0,1,0,0,8.5,84.94,0
6632,0,2,0,0,1,0,0,0,0,0,1,1,0,1,1,85,0
6633,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1,85,1
6634,0,2,0,0,1,0,0,0,0,1,0,1,0,0,1,85,0
6635,0.5,2,0,0,1,0,0,0,0,0,1,1,0,0,1,85,0
6636,0,2,0,0,0,1,0,0,0,0.16,1,1,0,0,3,85,0
6637,1,2,0,0,1,0,0,0,0,0,1,1,0,0,1,85,0
6638,0,2,2,0,1,0,0,0,0,1,1,0,0,1,1,85,0
6639,0,2,2.5,0,1,0,0,0,0,0,1,1,0,0.5,1,85,0
6640,0,2,5,0.5,1,0,0,0,0,0,1,1,0,0,3,85,1
6641,1,2,23,0,0,0,1,0,0,0,1,1,1,0,1.5,85,0
6642,0,2,38.5,0,1,0,0,0,0,0.33,1,1,0,0,6,85.08,0
6643,0,2,1,0,1,0,0,0,0,0,1,1,0,1,1.5,85.33,1
6644,0,2,5,1,1,0,0,0,0,1,1,1,0,0,1.5,85.33,1
6645,0,2,0,0.5,1,0,0,0,0,1,1,1,0,0,4,85.5,0
6646,0,2,0,0.5,1,0,0,0,0,0,1,1,0,0,1,85.5,0
6647,0,2,0,0,1,0,0,0,0,0,1,1,0,0,2,85.5,1
6648,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,85.5,0
6649,0,2,31,0,0.5,0.5,0,0.5,0,0.75,1,1,0,1,2,85.5,0
6650,0,2,37,0,1,0,0,1,0,0.5,1,1,0,1,4,85.5,1
6651,0,2,40,1,1,0,0,0,0,1,1,1,0,0,1,85.5,1
6652,0,2,50.5,1,1,0,0,0,0.5,0.75,1,1,0,0,2,85.5,0
6653,0,2,0,0,0,1,0,0,1,0.4,1,1,0,0,7.5,85.53,0
6654,0,2,0,1,1,0,0,0,0,1,1,1,0,0,2.5,85.6,0
6655,0,2,0,0,1,0,0,0,0,0.66,1,1,0,1,1.5,85.66,1
6656,0,2,5,0,1,0,0,0,0,0.33,1,0,0,0,1.5,85.66,0
6657,0,2,43,0,1,0,0,0,0,0.66,1,1,0,0.5,1.5,85.66,1
6658,0,2,0,0,1,0,0,0,0,0,1,1,0,0,2,86,0
6659,0,2,0,0,1,0,0,0,0,0.5,1,0,0,0,1,86,0
6660,0,2,0,0,1,0,0,0,0,0,0,1,0,0,2,86,0
6661,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1.5,86,0
6662,0,2,3.5,1,1,0,0,0,0,0.25,0,1,0,0,2,86,1
6663,0,2,129,0,0.5,0.5,0,0,0,1,1,1,0,0,1.5,86,0
6664,0.2,2,0,0,1,0,0,0.5,0,0.8,1,1,0,0,2.5,86.2,1
6665,0,2,54,0,1,0,0,0,0,1,1,1,0,0,1.5,86.33,1
6666,0,2,0,0,1,0,0,0,0,1,1,0,0,0,1,86.5,1
6667,0,2,4,0,1,0,0,0,0,0,1,1,0,1,1,86.5,1
6668,0,2,16.5,0,1,0,0,0,0,0.16,1,0,0,0.5,3,86.66,0
6669,0,2,25.5,0,1,0,0,0,0,1,1,1,0,1,1.5,86.66,1
6670,0,2,0,0,1,0,0,0,0,0,1,1,0,0,2,86.75,0
6671,1,2,0,0,1,0,0,0,0,0.33,1,1,1,0,3,86.83,1
6672,0,2,0,0,0,0,1,0,0,0,1,1,0,0,3.5,86.85,1
6673,1,2,2,0,0,0,1,1,0,0,1,1,0,0,3,87,0
6674,0,2,3,1,1,0,0,0,0,0.8,1,1,0,0,2.5,87,0
6675,0,2,5,0,1,0,0,0,0,0.5,1,1,0,0,1,87,0
6676,0,2,10,1,1,0,0,0,0,0.5,1,1,0,0,2,87,1
6677,0,2,10.5,0.5,1,0,0,0,0,0.4,1,1,0,0,2.5,87,1
6678,0,2,12,0,1,0,0,0,0,1,1,1,0,1,1,87,1
6679,0.5,2,16.5,0,1,0,0,0,0,0.5,1,1,0.5,0,1,87,0
6680,0,2,32,0,0.5,0.5,0,0,0,0.33,1,0,0,1,1.5,87,0
6681,0,2,196,0,1,0,0,0,0,1,1,1,0,0,1,87,0
6682,0,2,5,0.5,1,0,0,0,0,0.27,1,1,0.5,0,5.5,87.09,0
6683,0,2,4,0,1,0,0,0,0,0.25,1,1,0,0.5,2,87.25,0
6684,0.16,2,0,1,0.5,0,0.5,0,0,0,1,1,0,0,3,87.33,0
6685,0,2,0,0,1,0,0,0.5,0,0,1,1,0,0,1,87.5,0
6686,1,2,0,0,1,0,0,0,0,0,1,1,0,0,1,87.5,0
6687,0,2,15,0,1,0,0,0,0,1,1,1,0,1,1,87.5,1
6688,0,2,1,0,1,0,0,0.5,0,0,1,1,0,1,1.5,87.66,0
6689,0,2,66.75,0,1,0,0,0,0,0.8,1,1,0,1,2.5,87.8,1
6690,0.5,2,0,0,1,0,0,0,0,0,1,1,0,0,1,88,1
6691,0,2,0,0,0,1,0,0,0,0,1,1,0,0,1,88,0
6692,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1,88,0
6693,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1,88,0
6694,1,2,0,0,1,0,0,0,0,0,1,1,0,0,1,88,0
6695,0,2,4,0,1,0,0,0,0,0,1,1,0,0,1.5,88,0
6696,0,2,6,0,1,0,0,0,0,0,1,1,0,1,1,88,0
6697,0,2,6.5,0,1,0,0,0,0,0.66,1,1,0,0.5,1.5,88,0
6698,0,2,9,0,1,0,0,0,0,0,1,1,0,0,1.5,88,0
6699,0.5,2,12,0,1,0,0,0,0,0.25,1,0,1,0,4,88,1
6700,1,2,18,0,0,1,0,0,0,0,1,1,1,0,2.5,88,0
6701,0.25,2,20,0,1,0,0,0,0,0.5,1,1,0,0,2,88,0
6702,0,2,17,1,1,0,0,0,0,0.1,1,1,0,0,5,88.1,0
6703,0,2,0,0,1,0,0,0,0,0.54,1,1,0,0,5.5,88.27,0
6704,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1.5,88.66,0
6705,0,2,0,0,0,1,0,0,0,0,1,1,0,0,3,88.66,0
6706,0,2,43.5,0,0.5,0,0.5,0,0,0,1,1,0,1,3,88.66,1
6707,0,2,45,0,0,1,0,1,0,0,1,1,0,1,1.5,88.66,1
6708,1,2,1,0,0.5,0,0.5,0,0,0,1,0,1,0,2.5,88.8,0
6709,0,2,0,0,0,1,0,0,0,1,1,1,0,0,1.5,89,0
6710,0,2,0,0,1,0,0,0,0,1,1,1,0,0,1,89,0
6711,0,2,0,0,1,0,0,0,0,0.8,1,1,0,0,5,89,0
6712,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,89,1
6713,0,2,0,0,1,0,0,0,0,0,1,1,0,0,2,89,0
6714,1,2,0,0,1,0,0,1,0,0,1,1,0,0,4.5,89,0
6715,0,2,0,0,1,0,0,0,0,0.5,1,1,0,0,3,89,0
6716,0,2,0,0,1,0,0,0,1,0.75,1,1,0,0,4,89,1
6717,0,2,9,0,1,0,0,0,0,1,1,1,0,0,1,89,0
6718,0,2,0,0,0,1,0,0,0,0.27,0,1,0,0,33.42,89.01,0
6719,1,2,0,0,1,0,0,0,0,0.25,1,0,0,0,4,89.12,1
6720,0,2,4,0,1,0,0,0,0,0.25,0,1,0,0,8,89.12,0
6721,0,2,0,0,1,0,0,0,0,0,1,1,0,0,2,89.25,1
6722,0,2,2,0,1,0,0,1,0,1,0,1,0,1,2,89.25,1
6723,0,2,6,1,1,0,0,0,0,0.14,1,1,0,0,3.5,89.28,0
6724,0,2,0,0,1,0,0,0.5,0,0.5,1,1,0,0,1,89.5,0
6725,0,2,1.5,0.5,1,0,0,0,0,1,1,1,0,0,1,89.5,0
6726,0,2,2,1,1,0,0,0,0,1,1,1,0,0,1,89.5,0
6727,0,2,8,0,1,0,0,0,0,1,1,1,0,0,2,89.5,1
6728,0,2,13,0,0.5,0,0.5,0.5,0,0,1,1,0,1,1,89.5,1
6729,0,2,0,0,0.5,0.5,0,0,0,0.28,1,1,0,0,3.5,89.57,1
6730,1,2,0,0,1,0,0,0,0,0,1,1,0,0,1.5,89.66,0
6731,0,2,22,0,1,0,0,0,0,0,1,1,0,1,1.5,89.66,1
6732,0,2,2,1,0.5,0,0.5,0,0.5,0.2,1,1,0,0,2.5,89.8,1
6733,0,2,20.5,0,1,0,0,0,0,0.33,1,1,0,0.5,3,89.83,0
6734,0,2,0,0,0,1,0,0,0,0,1,1,0,0,3.5,89.85,0
6735,1,2,0,0,1,0,0,0,0,0.21,0,1,0,0,11.5,89.86,1
6736,0,2,0,0,0,1,0,0,1,0.66,1,1,0,0,1.5,90,0
6737,0.5,2,0,0,1,0,0,0,0,0,1,1,0,0,1,90,0
6738,0,2,18,0,1,0,0,0,0,0.66,1,0,0,1,1.5,90,0
6739,0,2,18.5,0,1,0,0,1,0,1,1,1,0,1,1,90,0
6740,0,2,24,0,1,0,0,0.5,0,0.75,1,1,0,1,2,90,1
6741,0,2,0,0,1,0,0,0,0,0.33,1,1,0,0,3,90.16,1
6742,0,2,0,0,1,0,0,0,0,0.28,1,1,0,0,3.5,90.28,0
6743,0,2,6.5,1,1,0,0,0,0,0,1,1,0,0,1.5,90.33,1
6744,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1,90.5,0
6745,1,2,1,0,0.5,0.5,0,1,0,0,1,1,1,0,1,90.5,0
6746,0,2,23,0,1,0,0,0,0,0.75,1,1,0,1,2,90.5,1
6747,0,2,83,0,0.5,0,0.5,0,0,0.66,1,1,0,1,3,90.66,1
6748,0,2,0,0,0.5,0,0.5,0,0,1,1,1,0,0,1.5,91,0
6749,0,2,0,0,0.5,0.5,0,0,0,0,1,1,0,0,1,91,0
6750,0,2,0,0,1,0,0,0,0,1,1,1,0,0,2,91,1
6751,0,2,2,1,1,0,0,0,0,0,1,1,0,0,2.5,91,1
6752,0,2,2.5,0,1,0,0,0,0,0,1,1,0,1,1,91,1
6753,0,2,20.5,0,1,0,0,0,0,0.33,1,1,0,1,1.5,91,1
6754,0,2,21.5,1,1,0,0,0,0,0.25,1,1,0,0,2,91,1
6755,0,2,25.5,0,1,0,0,0,0,0.66,1,1,0,0,1.5,91,0
6756,0.6,2,0,0,0.5,0.5,0,0,0,0.6,1,0,0,0,5,91.1,0
6757,0,2,0,0,0.5,0.5,0,0,0,0,1,1,0,0,4.5,91.22,1
6758,0.83,2,0,0,0,0.5,0.5,0.5,0,0.16,1,1,0,0,3,91.33,0
6759,0.33,2,0,0,0.5,0.5,0,0,0,0.66,1,1,0,0,1.5,91.33,0
6760,0,2,0,0,1,0,0,1,0,0.23,0,1,0,0,8.5,91.47,0
6761,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,91.5,0
6762,0,2,0,0,1,0,0,0,0,0,1,1,1,0,1,91.5,0
6763,0,2,1.5,0,1,0,0,0,0,1,1,1,0,1,1,91.5,0
6764,0.5,2,7,0,0.5,0.5,0,0,0,0,1,1,0,1,1,91.5,1
